央视,#genre#
熊猫频道,http://125.80.158.131:7788/rtp/235.254.198.133:1808
收视指南,http://125.80.158.131:7788/rtp/235.254.198.112:1724
财富天下,http://125.80.158.131:7788/rtp/235.254.198.108:1708
IPTV谍战剧场,http://125.80.158.131:7788/rtp/235.254.198.117:1744
IPTV相声小品,http://125.80.158.131:7788/rtp/235.254.198.118:1748
IPTV野外,http://125.80.158.131:7788/rtp/235.254.198.119:1752
IPTV法治,http://125.80.158.131:7788/rtp/235.254.198.120:1756
热播剧场,http://125.80.158.131:7788/rtp/235.254.198.113:1728
经典电影,http://125.80.158.131:7788/rtp/235.254.198.114:1732
城市剧场,http://125.80.158.131:7788/rtp/235.254.198.74:1572
军旅剧场,http://125.80.158.131:7788/rtp/235.254.198.75:1576
古装剧场,http://125.80.158.131:7788/rtp/235.254.198.76:1580
音乐现场,http://125.80.158.131:7788/rtp/235.254.198.77:1584
地理,http://125.80.158.131:7788/rtp/235.254.198.78:1588
美妆,http://125.80.158.131:7788/rtp/235.254.198.79:1592
美人,http://125.80.158.131:7788/rtp/235.254.198.80:1596
精选,http://125.80.158.131:7788/rtp/235.254.198.81:1600
解密,http://125.80.158.131:7788/rtp/235.254.198.82:1604
军事,http://125.80.158.131:7788/rtp/235.254.198.83:1608
国学,http://125.80.158.131:7788/rtp/235.254.198.84:1612
戏曲,http://125.80.158.131:7788/rtp/235.254.198.85:1616
早教,http://125.80.158.131:7788/rtp/235.254.198.86:1620
动画,http://125.80.158.131:7788/rtp/235.254.198.87:1624
精彩导视,http://125.80.158.131:7788/rtp/235.254.196.101:1162
好学生,http://125.80.158.131:7788/rtp/235.254.198.88:1628
鉴赏,http://125.80.158.131:7788/rtp/235.254.198.89:1632
墨宝,http://125.80.158.131:7788/rtp/235.254.198.90:1636
光影,http://125.80.158.131:7788/rtp/235.254.198.91:1640
台球,http://125.80.158.131:7788/rtp/235.254.198.92:1644
爱生活,http://125.80.158.131:7788/rtp/235.254.198.93:1648
武术,http://125.80.158.131:7788/rtp/235.254.198.94:1652
高网,http://125.80.158.131:7788/rtp/235.254.198.95:1656
足球,http://125.80.158.131:7788/rtp/235.254.198.96:1660
武侠剧场,http://125.80.158.131:7788/rtp/235.254.198.97:1664
喜剧影院,http://125.80.158.131:7788/rtp/235.254.198.98:1668
动作影院,http://125.80.158.131:7788/rtp/235.254.198.99:1672
家庭影院,http://125.80.158.131:7788/rtp/235.254.198.100:1676
星影,http://125.80.158.131:7788/rtp/235.254.198.101:1680
CQTV新闻,http://125.80.158.131:7788/rtp/235.254.196.208:1104
CQTV影视,http://125.80.158.131:7788/rtp/235.254.196.209:1108
CQTV都市,http://125.80.158.131:7788/rtp/235.254.196.210:1112
CQTV时尚,http://125.80.158.131:7788/rtp/235.254.196.211:1116
CQTV娱乐,http://125.80.158.131:7788/rtp/235.254.196.212:1120
CQTV公共农村,http://125.80.158.131:7788/rtp/235.254.196.213:1124
爱上4K,http://125.80.158.131:7788/rtp/235.254.198.102:7980
开县本地电视1,http://125.80.158.131:7788/rtp/235.254.198.145:1870
开县本地电视2,http://125.80.158.131:7788/rtp/235.254.198.148:1874
芒果TV,http://125.80.158.131:7788/rtp/235.254.196.206:7980
长寿本地1,http://125.80.158.131:7788/rtp/235.254.196.225:1278
长寿本地2,http://125.80.158.131:7788/rtp/235.254.196.223:1282
长寿本地3,http://125.80.158.131:7788/rtp/235.254.196.224:1286
音乐之声,http://125.80.158.131:7788/rtp/235.254.196.128:1306
江苏晚会4K,http://125.80.158.131:7788/rtp/235.254.198.147:1866
四川公共乡村,http://171.221.58.164:4000/udp/239.93.0.52:5140
四川妇女儿童,http://171.221.58.164:4000/udp/239.93.0.219:5140
四川影视文艺,http://171.221.58.164:4000/udp/239.93.0.166:5140
四川影视文艺,http://171.221.58.164:4000/udp/239.93.1.195:5140
四川文化旅游,http://171.221.58.164:4000/udp/239.93.1.101:5140
四川文化旅游,http://171.221.58.164:4000/udp/239.93.1.20:5140
四川新闻,http://171.221.58.164:4000/udp/239.93.0.47:5140
四川经济,http://171.221.58.164:4000/udp/239.93.1.102:5140
四川经济,http://171.221.58.164:4000/udp/239.93.1.16:5140
峨眉电影,http://171.221.58.164:4000/udp/239.93.1.54:5140
峨眉电影,http://171.221.58.164:4000/udp/239.93.1.18:5140
凤凰中文,http://171.221.58.164:4000/udp/239.93.0.162:2192
凤凰中文,http://171.221.58.164:4000/udp/239.93.1.9:2192
凤凰资讯,http://171.221.58.164:4000/udp/239.93.0.118:2191
凤凰资讯,http://171.221.58.164:4000/udp/239.93.1.4:2191
星空,http://171.221.58.164:4000/udp/239.93.0.156:2193
星空,http://171.221.58.164:4000/udp/239.93.1.10:2193
CHANNELV,http://171.221.58.164:4000/udp/239.93.0.157:2194
CHANNELV,http://171.221.58.164:4000/udp/239.93.1.7:2194
爱上4K,http://171.221.58.164:4000/udp/239.93.0.97:5140
爱上4K17M2160,http://171.221.58.164:4000/udp/239.93.1.113:5140
爱上4K17M2160,http://171.221.58.164:4000/udp/239.93.1.251:8224
CGTN英语,http://171.221.58.164:4000/udp/239.93.0.104:5140
CDTV1,http://171.221.58.164:4000/udp/239.93.0.16:5140
SCTV6,http://171.221.58.164:4000/udp/239.93.1.144:5140
SCTV科教,http://171.221.58.164:4000/udp/239.93.42.44:5140
陕西农林,http://171.221.58.164:4000/udp/239.93.0.100:5140
峨眉电影,http://171.221.58.164:4000/udp/239.93.0.252:5140
CDTV2,http://171.221.58.164:4000/udp/239.93.0.17:1239
CDTV3,http://171.221.58.164:4000/udp/239.93.0.18:1238
CDTV4,http://171.221.58.164:4000/udp/239.93.0.19:1250
CDTV5,http://171.221.58.164:4000/udp/239.93.1.231:5140
CDTV6,http://171.221.58.164:4000/udp/239.93.0.21:1251
CDTV8,http://171.221.58.164:4000/udp/239.93.0.22:1252
上海纪实,http://171.221.58.164:4000/udp/239.93.1.137:5140
金鹰纪实,http://171.221.58.164:4000/udp/239.93.0.130:5140
熊猫新闻,http://171.221.58.164:4000/udp/239.93.1.112:5140
熊猫体娱,http://171.221.58.164:4000/udp/239.93.0.94:5140
熊猫少儿,http://171.221.58.164:4000/udp/239.93.1.189:5140
熊猫影院,http://171.221.58.164:4000/udp/239.93.0.214:5140
睛彩四川,http://171.221.58.164:4000/udp/239.93.0.126:5140
成都体育,http://171.221.58.164:4000/udp/239.93.0.224:1281
熊猫频道,http://171.221.58.164:4000/udp/239.93.0.211:9148
金熊猫卡通,http://171.221.58.164:4000/udp/239.93.1.172:5140
炫动卡通,http://171.221.58.164:4000/udp/239.93.0.173:5140
嘉佳卡通,http://171.221.58.164:4000/udp/239.93.0.246:5140
收视导视,http://171.221.58.164:4000/udp/239.93.1.39:5140
熊猫爱生活,http://171.221.58.164:4000/udp/239.93.1.190:5140
大爱四川,http://171.221.58.164:4000/udp/239.93.1.110:5140
大爱旅游,http://171.221.58.164:4000/udp/239.93.42.70:5140
大爱生活,http://171.221.58.164:4000/udp/239.93.42.71:5140
大爱时尚,http://171.221.58.164:4000/udp/239.93.42.72:5140
看电影,http://171.221.58.164:4000/udp/239.93.42.47:5140
家政频道,http://171.221.58.164:4000/udp/239.93.42.48:5140
经典电影,http://171.221.58.164:4000/udp/239.93.0.57:9024
华语影院,http://171.221.58.164:4000/udp/239.93.0.138:5140
星光院线,http://171.221.58.164:4000/udp/239.93.0.139:5140
全球大片,http://171.221.58.164:4000/udp/239.93.0.105:5140
热播剧场,http://171.221.58.164:4000/udp/239.93.0.56:9020
热门剧场,http://171.221.58.164:4000/udp/239.93.0.140:5140
港剧风云,http://171.221.58.164:4000/udp/239.93.0.143:5140
谍战剧场,http://171.221.58.164:4000/udp/239.93.0.95:5140
卡酷动画,http://171.221.58.164:4000/udp/239.93.0.208:5140
金鹰卡通,http://171.221.58.164:4000/udp/239.93.0.108:5140
优漫卡通,http://171.221.58.164:4000/udp/239.93.0.251:5140
宝宝动画,http://171.221.58.164:4000/udp/239.93.0.147:5140
少儿动画,http://171.221.58.164:4000/udp/239.93.0.193:9000
青春动漫,http://171.221.58.164:4000/udp/239.93.0.146:5140
热门综艺,http://171.221.58.164:4000/udp/239.93.0.151:5140
音乐现场,http://171.221.58.164:4000/udp/239.93.0.198:9044
戏曲精选,http://171.221.58.164:4000/udp/239.93.0.144:5140
戏曲,http://171.221.58.164:4000/udp/239.93.0.217:9208
魅力时尚,http://171.221.58.164:4000/udp/239.93.0.190:9012
生活时尚,http://171.221.58.164:4000/udp/239.93.0.106:5140
爱生活,http://171.221.58.164:4000/udp/239.93.0.206:8028
汽摩,http://171.221.58.164:4000/udp/239.93.0.62:5140
财富天下,http://171.221.58.164:4000/udp/239.93.0.116:9136
股评汇,http://171.221.58.164:4000/udp/239.93.0.141:5140
爱体育,http://171.221.58.164:4000/udp/239.93.0.135:9008
电竞天堂,http://171.221.58.164:4000/udp/239.93.1.135:5140
游戏风云,http://171.221.58.164:4000/udp/239.93.0.136:5140
汽车频道,http://171.221.58.164:4000/udp/239.93.0.117:1292
足球,http://171.221.58.164:4000/udp/239.93.0.197:9040
高网,http://171.221.58.164:4000/udp/239.93.0.202:9068
台球,http://171.221.58.164:4000/udp/239.93.0.203:9072
纪实人文,http://171.221.58.164:4000/udp/239.93.1.154:5140
墨宝,http://171.221.58.164:4000/udp/239.93.0.215:9132
军事,http://171.221.58.164:4000/udp/239.93.0.204:9076
解密,http://171.221.58.164:4000/udp/239.93.0.199:9048
地理,http://171.221.58.164:4000/udp/239.93.0.200:9052
传奇,http://171.221.58.164:4000/udp/239.93.0.235:1282
导视,http://171.221.58.164:4000/udp/239.93.0.129:5140
收视指南,http://171.221.58.164:4000/udp/239.93.0.195:8012
资讯新干线,http://171.221.58.164:4000/udp/239.93.0.236:1283
蓉城先锋,http://171.221.58.164:4000/udp/239.93.0.91:2101
星空精选,http://171.221.58.164:4000/udp/239.93.1.171:5140
东方财经,http://171.221.58.164:4000/udp/239.93.1.165:5140
CGTN西班牙语,http://171.221.58.164:4000/udp/239.93.42.49:5140
CGTN法语,http://171.221.58.164:4000/udp/239.93.42.50:5140
百姓健康,http://171.221.58.164:4000/udp/239.93.42.35:5140
爱怀旧,http://171.221.58.164:4000/udp/239.93.42.21:5140
爱喜剧,http://171.221.58.164:4000/udp/239.93.42.9:5140
爱奇谈,http://171.221.58.164:4000/udp/239.93.42.22:5140
爱科幻,http://171.221.58.164:4000/udp/239.93.42.10:5140
爱院线,http://171.221.58.164:4000/udp/239.93.42.11:5140
都市剧场,http://171.221.58.164:4000/udp/239.93.42.30:5140
爱谍战,http://171.221.58.164:4000/udp/239.93.42.14:5140
爱经典,http://171.221.58.164:4000/udp/239.93.42.13:5140
爱悬疑,http://171.221.58.164:4000/udp/239.93.42.12:5140
爱青春,http://171.221.58.164:4000/udp/239.93.42.16:5140
爱都市,http://171.221.58.164:4000/udp/239.93.42.15:5140
少儿天地,http://171.221.58.164:4000/udp/239.93.42.34:5140
爱幼教,http://171.221.58.164:4000/udp/239.93.42.17:5140
爱玩具,http://171.221.58.164:4000/udp/239.93.42.18:5140
爱动漫,http://171.221.58.164:4000/udp/239.93.42.23:5140
求索频道,http://171.221.58.164:4000/udp/239.93.42.24:5140
爱电竞,http://171.221.58.164:4000/udp/239.93.42.19:5140
爱赛车,http://171.221.58.164:4000/udp/239.93.42.20:5140
爱宠宠物,http://171.221.58.164:4000/udp/239.93.42.32:5140
生活时尚,http://171.221.58.164:4000/udp/239.93.42.29:5140
环球旅游,http://171.221.58.164:4000/udp/239.93.42.31:5140
来钓鱼吧,http://171.221.58.164:4000/udp/239.93.42.8:5140
麻辣体育,http://171.221.58.164:4000/udp/239.93.42.2:5140
绚影4K,http://171.221.58.164:4000/udp/239.93.42.33:5140
先锋乒羽,http://171.221.58.164:4000/udp/239.93.42.56:5140
天元围棋,http://171.221.58.164:4000/udp/239.93.42.55:5140
快乐垂钓,http://171.221.58.164:4000/udp/239.93.1.151:5140
茶频道,http://171.221.58.164:4000/udp/239.93.0.114:5140
热血剧场,http://171.221.58.164:4000/udp/239.93.1.198:5140
乐龄学堂,http://171.221.58.164:4000/udp/239.93.1.179:5140
亲子趣学4K,http://171.221.58.164:4000/udp/239.93.1.191:5140
津津悦读4K,http://171.221.58.164:4000/udp/239.93.1.197:5140
动画番剧,http://171.221.58.164:4000/udp/239.93.1.177:5140
熊猫24小时,http://171.221.58.164:4000/udp/239.93.1.178:5140
综艺咖秀,http://171.221.58.164:4000/udp/239.93.1.175:5140
红色经典,http://171.221.58.164:4000/udp/239.93.1.176:5140
4K超电影,http://171.221.58.164:4000/udp/239.93.1.156:5140
4K乐享,http://171.221.58.164:4000/udp/239.93.0.43:5140
i成都,http://171.221.58.164:4000/udp/239.93.1.104:1234
中国体育1,http://171.221.58.164:4000/udp/239.93.42.25:5140
中国体育2,http://171.221.58.164:4000/udp/239.93.42.26:5140
中国体育3,http://171.221.58.164:4000/udp/239.93.42.27:5140
精彩推荐,http://171.221.58.164:4000/udp/239.93.1.5:5140
直播室1,http://171.221.58.164:4000/udp/239.93.1.180:5140
直播室2,http://171.221.58.164:4000/udp/239.93.1.181:5140
直播室3,http://171.221.58.164:4000/udp/239.93.1.182:5140
直播室4,http://171.221.58.164:4000/udp/239.93.1.183:5140
直播室5,http://171.221.58.164:4000/udp/239.93.1.184:5140
直播室6,http://171.221.58.164:4000/udp/239.93.1.185:5140
直播室7,http://171.221.58.164:4000/udp/239.93.1.186:5140
直播室8,http://171.221.58.164:4000/udp/239.93.1.187:5140
红原日干乔,http://171.221.58.164:4000/udp/239.93.0.178:5140
红原月亮湾,http://171.221.58.164:4000/udp/239.93.0.209:5140
电信导视3,http://171.221.58.164:4000/udp/239.93.0.110:5140
雅克音乐节直播,http://171.221.58.164:4000/udp/239.93.42.69:5140
雅克音乐节宣传,http://171.221.58.164:4000/udp/239.93.42.68:5140
云演艺宣传,http://171.221.58.164:4000/udp/239.93.42.60:5140
创新及人才文化节,http://171.221.58.164:4000/udp/239.93.42.59:5140
CGTN,http://171.221.58.164:4000/udp/239.93.0.216:5140
CDTV1,http://171.221.58.164:4000/udp/239.93.1.58:5140
SCTV2,http://171.221.58.164:4000/udp/239.93.1.62:5140
SCTV3,http://171.221.58.164:4000/udp/239.93.1.211:5140
SCTV4,http://171.221.58.164:4000/udp/239.93.1.139:5140
SCTV5,http://171.221.58.164:4000/udp/239.93.1.254:5140
SCTV6,http://171.221.58.164:4000/udp/239.93.1.140:5140
SCTV7,http://171.221.58.164:4000/udp/239.93.1.145:5140
SCTV科教,http://171.221.58.164:4000/udp/239.93.1.146:5140
SCTV9,http://171.221.58.164:4000/udp/239.93.1.148:5140
峨眉电影,http://171.221.58.164:4000/udp/239.93.1.95:5140
峨眉电影,http://171.221.58.164:4000/udp/239.93.1.161:5140
CDTV2,http://171.221.58.164:4000/udp/239.93.0.137:5140
CDTV3,http://171.221.58.164:4000/udp/239.93.0.153:5140
CDTV4,http://171.221.58.164:4000/udp/239.93.1.118:5140
CDTV5,http://171.221.58.164:4000/udp/239.93.1.57:5140
CDTV6,http://171.221.58.164:4000/udp/239.93.1.119:5140
CDTV8,http://171.221.58.164:4000/udp/239.93.1.121:5140
熊猫新闻,http://171.221.58.164:4000/udp/239.93.1.98:5140
城市大明星,http://171.221.58.164:4000/udp/239.93.1.93:5140
少儿才艺大赛,http://171.221.58.164:4000/udp/239.93.1.96:5140
熊猫影院,http://171.221.58.164:4000/udp/239.93.0.220:5140
四川广场舞大赛,http://171.221.58.164:4000/udp/239.93.1.97:5140
热门央视,http://171.221.58.164:4000/udp/239.93.1.33:5140
金熊猫卡通,http://171.221.58.164:4000/udp/239.93.0.232:5140
炫动卡通,http://171.221.58.164:4000/udp/239.93.0.33:5140
收视导视,http://171.221.58.164:4000/udp/239.93.1.243:5140
熊猫直播,http://171.221.58.164:4000/udp/239.93.0.172:5140
大爱四川,http://171.221.58.164:4000/udp/239.93.0.228:5140
热门本地,http://171.221.58.164:4000/udp/239.93.1.35:5140
喜剧影院,http://171.221.58.164:4000/udp/239.93.0.36:5140
星光院线,http://171.221.58.164:4000/udp/239.93.0.37:5140
全球大片,http://171.221.58.164:4000/udp/239.93.0.35:5140
热门央视体验,http://171.221.58.164:4000/udp/239.93.1.47:5140
热门剧场,http://171.221.58.164:4000/udp/239.93.0.39:5140
卡酷动画,http://171.221.58.164:4000/udp/239.93.1.217:5140
金鹰卡通,http://171.221.58.164:4000/udp/239.93.1.218:5140
优漫卡通,http://171.221.58.164:4000/udp/239.93.0.32:5140
SCTV2,http://171.221.58.164:4000/udp/239.93.1.99:5140
SCTV3,http://171.221.58.164:4000/udp/239.93.1.15:5140
热门本地体验,http://171.221.58.164:4000/udp/239.93.1.53:5140
影视文艺,http://171.221.58.164:4000/udp/239.93.1.89:5140
CGTN,http://117.69.50.154:8888/rtp/238.1.78.50:6272
安徽经济生活,http://117.69.50.154:8888/rtp/238.1.79.44:4464
安徽影视频道,http://117.69.50.154:8888/rtp/238.1.79.42:4448
安徽公共频道,http://117.69.50.154:8888/rtp/238.1.79.43:4456
安徽综艺体育,http://117.69.50.154:8888/rtp/238.1.79.41:4440
安徽农业科教,http://117.69.50.154:8888/rtp/238.1.79.40:4432
安徽人物频道,http://117.69.50.154:8888/rtp/238.1.79.45:4472
安徽国际频道,http://117.69.50.154:8888/rtp/238.1.78.61:6360
安徽导视频道,http://117.69.50.154:8888/rtp/238.1.79.66:4664
海豚生活,http://117.69.50.154:8888/rtp/238.1.79.50:4512
海豚少儿,http://117.69.50.154:8888/rtp/238.1.79.32:4368
海豚健康,http://117.69.50.154:8888/rtp/238.1.79.33:4376
海豚影视,http://117.69.50.154:8888/rtp/238.1.79.34:4384
家家购物,http://117.69.50.154:8888/rtp/238.1.78.32:6184
陶瓷,http://117.69.50.154:8888/rtp/238.1.78.157:7128
全纪实,http://117.69.50.154:8888/rtp/238.1.78.151:7080
纪实人文,http://117.69.50.154:8888/rtp/238.1.78.153:7096
动漫秀场,http://117.69.50.154:8888/rtp/238.1.78.154:7104
金鹰纪实,http://117.69.50.154:8888/rtp/238.1.79.9:4184
茶频道,http://117.69.50.154:8888/rtp/238.1.79.30:4352
快乐垂钓,http://117.69.50.154:8888/rtp/238.1.79.31:4360
生活时尚,http://117.69.50.154:8888/rtp/238.1.78.155:7112
体育赛事,http://117.69.50.154:8888/rtp/238.1.78.33:6192
中甲联赛,http://117.69.50.154:8888/rtp/238.1.79.39:4424
卡酷少儿,http://117.69.50.154:8888/rtp/238.1.78.97:6648
哈哈炫动,http://117.69.50.154:8888/rtp/238.1.78.82:6528
金鹰卡通,http://117.69.50.154:8888/rtp/238.1.78.100:6672
财富天下,http://117.69.50.154:8888/rtp/238.1.78.25:6128
东方财*浦东,http://117.69.50.154:8888/rtp/238.1.78.73:6456
都市剧场,http://117.69.50.154:8888/rtp/238.1.78.74:6464
金色频道,http://117.69.50.154:8888/rtp/238.1.78.76:6480
游戏风云,http://117.69.50.154:8888/rtp/238.1.78.81:6520
法治天地,http://117.69.50.154:8888/rtp/238.1.78.84:6544
七彩戏剧,http://117.69.50.154:8888/rtp/238.1.78.85:6552
合肥新闻频道,http://117.69.50.154:8888/rtp/238.1.78.111:6760
肥东新闻综合,http://117.69.50.154:8888/rtp/238.1.78.183:7336
肥东经济生活,http://117.69.50.154:8888/rtp/238.1.78.184:7344
肥西新闻综合,http://117.69.50.154:8888/rtp/238.1.78.185:7352
长丰电视台,http://117.69.50.154:8888/rtp/238.1.78.182:7328
滁州新闻综合,http://117.69.50.154:8888/rtp/238.1.78.132:6928
滁州公共频道,http://117.69.50.154:8888/rtp/238.1.78.133:6936
滁州科教频道,http://117.69.50.154:8888/rtp/238.1.78.134:6944
全椒综合频道,http://117.69.50.154:8888/rtp/238.1.78.203:7496
来安新闻综合,http://117.69.50.154:8888/rtp/238.1.78.204:7504
定远新闻综合,http://117.69.50.154:8888/rtp/238.1.78.205:7512
凤阳新闻频道,http://117.69.50.154:8888/rtp/238.1.78.207:7528
明光综合频道,http://117.69.50.154:8888/rtp/238.1.78.208:7536
芜湖新闻综合,http://117.69.50.154:8888/rtp/238.1.78.112:6768
芜湖公共频道,http://117.69.50.154:8888/rtp/238.1.78.80:6512
芜湖生活频道,http://117.69.50.154:8888/rtp/238.1.78.152:7088
芜湖教育频道,http://117.69.50.154:8888/rtp/238.1.78.167:7208
湾沚新闻综合,http://117.69.50.154:8888/rtp/238.1.78.187:7368
繁昌新闻综合,http://117.69.50.154:8888/rtp/238.1.78.190:7392
无为新闻频道,http://117.69.50.154:8888/rtp/238.1.78.188:7376
南陵新闻综合,http://117.69.50.154:8888/rtp/238.1.78.189:7384
马鞍山新闻综合,http://117.69.50.154:8888/rtp/238.1.79.15:4232
马鞍山公共频道,http://117.69.50.154:8888/rtp/238.1.78.77:6488
安庆新闻综合,http://117.69.50.154:8888/rtp/238.1.78.117:6808
安庆公共频道,http://117.69.50.154:8888/rtp/238.1.78.118:6816
安庆教育频道,http://117.69.50.154:8888/rtp/238.1.78.120:6832
潜山综合频道,http://117.69.50.154:8888/rtp/238.1.78.192:7408
桐城综合频道,http://117.69.50.154:8888/rtp/238.1.78.28:6152
太湖新闻综合,http://117.69.50.154:8888/rtp/238.1.79.12:4208
黄山新闻综合,http://117.69.50.154:8888/rtp/238.1.78.130:6912
黄山公共频道,http://117.69.50.154:8888/rtp/238.1.78.131:6920
徽州新闻频道,http://117.69.50.154:8888/rtp/238.1.78.138:6976
太平电视台,http://117.69.50.154:8888/rtp/238.1.78.199:7464
歙县综合频道,http://117.69.50.154:8888/rtp/238.1.78.200:7472
休宁新闻综合,http://117.69.50.154:8888/rtp/238.1.79.20:4272
祁门综合频道,http://117.69.50.154:8888/rtp/238.1.79.14:4224
黟县新闻综合,http://117.69.50.154:8888/rtp/238.1.78.149:7064
宣城综合频道,http://117.69.50.154:8888/rtp/238.1.78.142:7008
宣城公共频道,http://117.69.50.154:8888/rtp/238.1.78.143:7016
广德新闻综合,http://117.69.50.154:8888/rtp/238.1.78.212:7568
广德生活频道,http://117.69.50.154:8888/rtp/238.1.78.213:7576
郎溪新闻频道,http://117.69.50.154:8888/rtp/238.1.78.214:7584
旌德新闻综合,http://117.69.50.154:8888/rtp/238.1.78.215:7592
宁国新闻综合,http://117.69.50.154:8888/rtp/238.1.78.216:7600
绩溪新闻频道,http://117.69.50.154:8888/rtp/238.1.78.218:7616
池州新闻综合,http://117.69.50.154:8888/rtp/238.1.78.147:7048
池州公共频道,http://117.69.50.154:8888/rtp/238.1.78.148:7056
石台综合频道,http://117.69.50.154:8888/rtp/238.1.78.221:7640
东至综合频道,http://117.69.50.154:8888/rtp/238.1.79.13:4216
铜陵新闻综合,http://117.69.50.154:8888/rtp/238.1.78.139:6984
铜陵公共频道,http://117.69.50.154:8888/rtp/238.1.78.140:6992
铜陵科教频道,http://117.69.50.154:8888/rtp/238.1.78.141:7000
义安新闻综合,http://117.69.50.154:8888/rtp/238.1.78.211:7560
枞阳电视台,http://117.69.50.154:8888/rtp/238.1.78.210:7552
六安综合频道,http://117.69.50.154:8888/rtp/238.1.78.144:7024
六安公共频道,http://117.69.50.154:8888/rtp/238.1.78.145:7032
霍山综合频道,http://117.69.50.154:8888/rtp/238.1.78.220:7632
霍邱新闻综合,http://117.69.50.154:8888/rtp/238.1.78.119:6824
金寨综合频道,http://117.69.50.154:8888/rtp/238.1.79.21:4280
淮南新闻综合,http://117.69.50.154:8888/rtp/238.1.78.113:6776
淮南公共频道,http://117.69.50.154:8888/rtp/238.1.78.114:6784
寿县新闻综合,http://117.69.50.154:8888/rtp/238.1.78.146:7040
淮北新闻综合,http://117.69.50.154:8888/rtp/238.1.78.135:6952
淮北公共频道,http://117.69.50.154:8888/rtp/238.1.78.136:6960
淮北教育频道,http://117.69.50.154:8888/rtp/238.1.78.137:6968
濉溪新闻频道,http://117.69.50.154:8888/rtp/238.1.78.209:7544
宿州新闻综合,http://117.69.50.154:8888/rtp/238.1.78.121:6840
宿州公共频道,http://117.69.50.154:8888/rtp/238.1.78.122:6848
宿州科教频道,http://117.69.50.154:8888/rtp/238.1.78.123:6856
萧县新闻综合,http://117.69.50.154:8888/rtp/238.1.79.46:4480
泗县新闻频道,http://117.69.50.154:8888/rtp/238.1.78.193:7416
蚌埠新闻综合,http://117.69.50.154:8888/rtp/238.1.78.180:7312
蚌埠公共频道,http://117.69.50.154:8888/rtp/238.1.78.181:7320
五河新闻综合,http://117.69.50.154:8888/rtp/238.1.79.52:4528
固镇新闻综合,http://117.69.50.154:8888/rtp/238.1.79.47:4488
阜阳新闻综合,http://117.69.50.154:8888/rtp/238.1.78.124:6864
阜阳公共频道,http://117.69.50.154:8888/rtp/238.1.78.125:6872
阜阳教育频道,http://117.69.50.154:8888/rtp/238.1.78.126:6880
阜阳都市频道,http://117.69.50.154:8888/rtp/238.1.78.127:6888
颍上新闻综合,http://117.69.50.154:8888/rtp/238.1.78.194:7424
界首综合频道,http://117.69.50.154:8888/rtp/238.1.78.195:7432
临泉新闻频道,http://117.69.50.154:8888/rtp/238.1.78.29:6160
阜南新闻综合,http://117.69.50.154:8888/rtp/238.1.79.11:4200
亳州综合频道,http://117.69.50.154:8888/rtp/238.1.78.128:6896
亳州农村频道,http://117.69.50.154:8888/rtp/238.1.78.129:6904
利辛新闻综合,http://117.69.50.154:8888/rtp/238.1.78.196:7440
涡阳新闻综合,http://117.69.50.154:8888/rtp/238.1.78.197:7448
蒙城新闻频道,http://117.69.50.154:8888/rtp/238.1.79.19:4264
湖北公共新闻,http://59.173.132.230:8880/rtp/239.69.1.40:9880
湖北经视,http://59.173.132.230:8880/rtp/239.69.1.41:9886
湖北综合,http://59.173.132.230:8880/rtp/239.69.1.42:9892
湖北垄上,http://59.173.132.230:8880/rtp/239.69.1.43:9898
湖北影视,http://59.173.132.230:8880/rtp/239.69.1.204:10866
湖北生活,http://59.173.132.230:8880/rtp/239.69.1.205:10872
湖北教育,http://59.173.132.230:8880/rtp/239.69.1.206:10878
中文国际欧洲,http://59.173.132.230:8880/rtp/239.69.1.231:11028
中文国际美洲,http://59.173.132.230:8880/rtp/239.69.1.232:11034
CGTN记录片,http://59.173.132.230:8880/rtp/239.69.1.233:11040
CGTN西班牙语,http://59.173.132.230:8880/rtp/239.69.1.234:11046
CGTN法语,http://59.173.132.230:8880/rtp/239.69.1.235:11052
BestTV测试14K,http://59.173.132.230:8880/rtp/239.69.1.26:9796
BestTV测试24K,http://59.173.132.230:8880/rtp/239.69.1.27:9802
BestTV测试34K,http://59.173.132.230:8880/rtp/239.69.1.25:9790
爱上4K,http://59.173.132.230:8880/rtp/239.69.1.141:10482
CHC电影,http://59.173.132.230:8880/rtp/239.69.1.241:11088
CHC动作电影,http://59.173.132.230:8880/rtp/239.69.1.242:11094
CHC家庭影院,http://59.173.132.230:8880/rtp/239.69.1.243:11100
武汉一台新闻综合,http://59.173.132.230:8880/rtp/239.69.1.145:10506
武汉二台电视剧,http://59.173.132.230:8880/rtp/239.69.1.146:10512
武汉三台科技生活,http://59.173.132.230:8880/rtp/239.69.1.251:11148
武汉四台经济,http://59.173.132.230:8880/rtp/239.69.1.35:9850
武汉五台文体,http://59.173.132.230:8880/rtp/239.69.1.147:10518
武汉六台外语,http://59.173.132.230:8880/rtp/239.69.1.36:9856
武汉教育,http://59.173.132.230:8880/rtp/239.69.1.60:9994
蔡甸综合,http://59.173.132.230:8880/rtp/239.69.1.245:11112
阳新综合,http://59.173.132.230:8880/rtp/239.69.1.34:9844
房县综合,http://59.173.132.230:8880/rtp/239.69.1.192:10794
卡酷少儿,http://59.173.132.230:8880/rtp/239.69.1.193:10800
梨园频道,http://59.173.132.230:8880/rtp/239.69.1.33:9838
